user,target,sentiment label,full_text,cleaning_cleaned        ,case_folding
dryanrembo,lordran44,1,@lordran44 @puanmaharani_ri Kerja bu puan??? Wkwkwk pajak tuh mau naik,Kerja bu puan Wkwkwk pajak tuh mau naik,kerja bu puan wkwkwk pajak tuh mau naik
RYANKENCANA,prastow,1,@prastow @hanifdhakiri @Afutami @riefky7 Pajak naik mana ada berkah. Blm naik saja sdh pd ngedumel ngumpat jg teriak2 utk batalin. Terori dr mana tuh Mas Pras..,Pajak naik mana ada berkah Blm naik saja sdh pd ngedumel ngumpat jg teriak untuk batalin Terori dr mana tuh Mas Pras,pajak naik mana ada berkah blm naik saja sdh pd ngedumel ngumpat jg teriak untuk batalin terori dr mana tuh mas pras
dryanrembo,fucksetanyahu,0,@fucksetanyahu @puanmaharani_ri Astagaa padahal bu puan sedang memperjuangkan agar pajak tidak naik,Astagaa padahal bu puan sedang memperjuangkan agar pajak tidak naik,astagaa padahal bu puan sedang memperjuangkan agar pajak tidak naik
udandikarya,susipudjiastuti,1,@susipudjiastuti @prabowo biar senang Umr naik..tetapi pajak naik. tetap miskin.,biar senang Umr naiktetapi pajak naik tetap miskin,biar senang umr naiktetapi pajak naik tetap miskin
yulianafr__,txtdrimedia,1,@txtdrimedia Pajak naik + pajak kendaraan nambah juga hihiw,Pajak naik pajak kendaraan nambah juga hihiw,pajak naik pajak kendaraan nambah juga hihiw
zessinderlie,,1,pajak naik transportasi umum jelek mending meninggal,pajak naik transportasi umum jelek mending meninggal,pajak naik transportasi umum jelek mending meninggal
gelasdingin,,1,Aku kira suamiku trmasuk 58% kan trus aku nnya: â€ abang kemarin pilih 2 ya? Itu pajak bakalan naik tahun depan *sambil ngomel* â€ ngga ya abang sama pilih kek adek Waw aku terdiam sejenak sdikit terkejut dan tak mnyangka,Aku kira suamiku trmasuk kan trus aku nnya abang kemarin pilih ya Itu pajak bakalan naik tahun depan sambil ngomel ngga ya abang sama pilih kek adek Waw aku terdiam sejenak sdikit terkejut dan tak mnyangka,aku kira suamiku trmasuk kan trus aku nnya abang kemarin pilih ya itu pajak bakalan naik tahun depan sambil ngomel ngga ya abang sama pilih kek adek waw aku terdiam sejenak sdikit terkejut dan tak mnyangka
ubershriek,,1,Yawla pajak gue dipake buat gaji orang beginian mana tahun depan naik hadeuh cape anying,Yawla pajak gue dipake buat gaji orang beginian mana tahun depan naik hadeuh cape anying,yawla pajak gue dipake buat gaji orang beginian mana tahun depan naik hadeuh cape anying
dr_slummp,txtdrimedia,1,@txtdrimedia yang pasti pajak naik,yang pasti pajak naik,yang pasti pajak naik
agungperdana89,txtdrimedia,1,@txtdrimedia Gebrakan tahun depan pajak naik .. pajak ppn pajak stnk bahkan pajak thr ..,Gebrakan tahun depan pajak naik pajak ppn pajak stnk bahkan pajak thr,gebrakan tahun depan pajak naik pajak ppn pajak stnk bahkan pajak thr
goldymoment,txtdrimedia,1,@txtdrimedia gebrakannya pajak naik wkwkwk,gebrakannya pajak naik wkwkwk,gebrakannya pajak naik wkwkwk
raxxpl,,1,Pajak naik. Apa itu libur? Apa itu hidup tenang? Ini indonesia dulu dijajah bangsa asing skrg dijajah bangsa sendiri.,Pajak naik Apa itu libur Apa itu hidup tenang Ini indonesia dulu dijajah bangsa asing skrg dijajah bangsa sendiri,pajak naik apa itu libur apa itu hidup tenang ini indonesia dulu dijajah bangsa asing skrg dijajah bangsa sendiri
bobbbable,txtdrimedia,1,@txtdrimedia pajak naik der,pajak naik der,pajak naik der
Helmi1038270,BANGSAygSUJUD,1,@BANGSAygSUJUD @prabowo @99propaganda @Alie_Fahnoor @are_inismyname @bitCarli77 @DarekaRendy @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @Ndons_Back Hadeuh sebagian mentri nya terlibat korup. Money politik..pemain anggaran. Kebanyakan omon2. Apbn,Hadeuh sebagian mentri nya terlibat korup Money politikpemain anggaran Kebanyakan omon Apbn Dah defisit T Pajak naik Buzzer rusak,hadeuh sebagian mentri nya terlibat korup money politikpemain anggaran kebanyakan omon apbn dah defisit t pajak naik buzzer rusak
lightfuryy_,,1,Pajak naik kocak,Pajak naik kocak,pajak naik kocak
kindajre,,1,Pajak motor udah mahal tambah naik 66%?!! Anj aja kalo sampe masih banyak jalanan rusak,Pajak motor udah mahal tambah naik Anj aja kalau sampe masih banyak jalanan rusak,pajak motor udah mahal tambah naik anj aja kalau sampe masih banyak jalanan rusak
darko_side,TheCreatorSF,1,@TheCreatorSF @txtdrimedia Jangan lupa pajak naik,Jangan lupa pajak naik,jangan lupa pajak naik
sprays30645,OjolNyambi,1,@OjolNyambi Baru aja presiden baru terpilih Pajak naik jadi 12 persen Bukanya menjadikan rakyatnya makmur malah sebaliknya Jadi sengsara di negeri sendiri Wajib untuk semua rakyat bergerak Akademisi mahasiswa pengusaha petani buruh masyarakat yg mencintai,Baru aja presiden baru terpilih Pajak naik jadi persen Bukanya menjadikan rakyatnya makmur malah sebaliknya Jadi sengsara di negeri sendiri Wajib untuk semua rakyat bergerak Akademisi mahasiswa pengusaha petani buruh masyarakat yang mencintai tanah airnya,baru aja presiden baru terpilih pajak naik jadi persen bukanya menjadikan rakyatnya makmur malah sebaliknya jadi sengsara di negeri sendiri wajib untuk semua rakyat bergerak akademisi mahasiswa pengusaha petani buruh masyarakat yang mencintai tanah airnya
AtanRifky49512,puanmaharani_ri,1,@puanmaharani_ri 2 Minggu lagi tahun berganti...pajak naik ditambah opsen PKB 66 % . BPJS nyusul.. BBM pasti gak mau ketinggalan.. ## Selamat tahun baru ##,Minggu lagi tahun bergantipajak naik ditambah opsen PKB BPJS nyusul BBM pasti tidak mau ketinggalan Selamat tahun baru,minggu lagi tahun bergantipajak naik ditambah opsen pkb bpjs nyusul bbm pasti tidak mau ketinggalan selamat tahun baru
bilbilbilbuuu,txtdrimedia,1,@txtdrimedia gebrakan taun depan pajak naik sih katanya,gebrakan taun depan pajak naik sih katanya,gebrakan taun depan pajak naik sih katanya
tyhon9,,1,pajak KB naik 66% PPN naik 12 % pajak harus naik,pajak KB naik PPN naik pajak harus naik,pajak kb naik ppn naik pajak harus naik
FebriKhasbulloh,txtdrimedia,1,@txtdrimedia Gebrakan kita pajak naik,Gebrakan kita pajak naik,gebrakan kita pajak naik
wonggabutcuy,txtdrimedia,1,@txtdrimedia Gebrakan pajak naik,Gebrakan pajak naik,gebrakan pajak naik
mrsmuthiars,tamawepe,1,@tamawepe Gimana caranya ya gw cape bgt tiap hari beritanya ppn naik pajak kendaraan juga nambah besok apalagi,Gimana caranya ya gw cape bgt tiap hari beritanya ppn naik pajak kendaraan juga nambah besok apalagi,gimana caranya ya gw cape bgt tiap hari beritanya ppn naik pajak kendaraan juga nambah besok apalagi
ieabican,txtdrimedia,1,@txtdrimedia PPN naik pajak kendaraan bermotor nambah iuran bpjs naik. Yang ga naik cuma gajimu.,PPN naik pajak kendaraan bermotor nambah iuran bpjs naik Yang ga naik cuma gajimu,ppn naik pajak kendaraan bermotor nambah iuran bpjs naik yang ga naik cuma gajimu
SyakirHilim,WahyuDj99,1,@WahyuDj99 @jokowi Lengah sedikit pajak naik,Lengah sedikit pajak naik,lengah sedikit pajak naik
NurAli344938,SoftWarNews,1,@SoftWarNews Mendingan posting bagi bagi susu pajak kendaraan naik dri pada posting suriah yg lagi merdeka,Mendingan posting bagi bagi susu pajak kendaraan naik dri pada posting suriah yang lagi merdeka,mendingan posting bagi bagi susu pajak kendaraan naik dri pada posting suriah yang lagi merdeka
Nrchrnmr,txtdrimedia,1,@txtdrimedia Pajak naik lah,Pajak naik lah,pajak naik lah
dicky_tinton,RickyKardjono,0,@RickyKardjono @QiuQiu_Official Dan perlu diingat jg efek kenaikan cukai rokok dan kenaikan Ppn dari 10 ke 11% itu malah membuat penerimaan negara dari sektor pajak menurun. Kita lihat nanti di thn 2025 dengan case yg sama apakah penerimaan negara bs naik,Dan perlu diingat jg efek kenaikan cukai rokok dan kenaikan Ppn dari ke itu malah membuat penerimaan negara dari sektor pajak menurun Kita lihat nanti di thn dengan case yang sama apakah penerimaan negara bs naik atau malah turun lagi,dan perlu diingat jg efek kenaikan cukai rokok dan kenaikan ppn dari ke itu malah membuat penerimaan negara dari sektor pajak menurun kita lihat nanti di thn dengan case yang sama apakah penerimaan negara bs naik atau malah turun lagi
degarthought,txtdrimedia,1,@txtdrimedia NAIK PAJAK LAH,NAIK PAJAK LAH,naik pajak lah
trw_hyuniii,txtdrimedia,1,@txtdrimedia Pajak naik tapi gaji gak naik,Pajak naik tapi gaji tidak naik,pajak naik tapi gaji tidak naik
peuxtuvoir,,1,Vietnam pajak turun korea presidennya dimakzulkan jepang 4 hari kerja. Indonesia doang keknya pajak naik presidennya begitu kerja keras sampai tipes juga nasib gini gini aja.,Vietnam pajak turun korea presidennya dimakzulkan jepang hari kerja Indonesia doang keknya pajak naik presidennya begitu kerja keras sampai tipes juga nasib gini gini aja,vietnam pajak turun korea presidennya dimakzulkan jepang hari kerja indonesia doang keknya pajak naik presidennya begitu kerja keras sampai tipes juga nasib gini gini aja
OmJ_JeNggot,OmJ_JeNggot,1,Apa yg dilakukan Pejabat negri ini sangat meresahkan Rakyat Pajak terus Naik tapi tak diiringi dgn pelayanan yg harusnya bagian dari Hak Masyarakat Yang jadi pertanyaan: buat apa sebenernya kita bernegara ? Apa cuma menaikan pajak saja yg Klean bisa?,Apa yang dilakukan Pejabat negri ini sangat meresahkan Rakyat Pajak terus Naik tapi tak diiringi dengan pelayanan yang harusnya bagian dari Hak Masyarakat Yang jadi pertanyaan buat apa sebenernya kita bernegara Apa cuma menaikan pajak saja yang Klean bisa,apa yang dilakukan pejabat negri ini sangat meresahkan rakyat pajak terus naik tapi tak diiringi dengan pelayanan yang harusnya bagian dari hak masyarakat yang jadi pertanyaan buat apa sebenernya kita bernegara apa cuma menaikan pajak saja yang klean bisa
linnojaem,,1,PPN 12% Pajak kendaraan naik,PPN Pajak kendaraan naik,ppn pajak kendaraan naik
Sztidurgih,,1,Kalau dikita gaji naik pajak juga naik. Berat badan ga ikutan naik,Kalau dikita gaji naik pajak juga naik Berat badan ga ikutan naik,kalau dikita gaji naik pajak juga naik berat badan ga ikutan naik
AnshariAlif1,hasyimmah,1,@hasyimmah Karena pajak naik. Pajak naik = pengeluaran naik. Pengeluaran naik+ pemasukan gak naik = pusing. Pusing + keadaan gak menentu = gampang emosi. Gampang emosi = butuh pelampiasan. Salah satu bentuk pelampiasan adalah menganiaya yang lemah. Berlak,Karena pajak naik Pajak naik pengeluaran naik Pengeluaran naik pemasukan tidak naik pusing Pusing keadaan tidak menentu gampang emosi Gampang emosi butuh pelampiasan Salah satu bentuk pelampiasan adalah menganiaya yang lemah Berlaku buat segala lini termasuk polisi,karena pajak naik pajak naik pengeluaran naik pengeluaran naik pemasukan tidak naik pusing pusing keadaan tidak menentu gampang emosi gampang emosi butuh pelampiasan salah satu bentuk pelampiasan adalah menganiaya yang lemah berlaku buat segala lini termasuk polisi
happybeall,,1,Tandanya negara gagal ngasih keamanan ya. Trus kerjanya orang-orang yang bertanggungjawab menjaga ketertiban dan keamanan ngapain ya? Sia-sia pajak naik dapetnya bansos doang. Orang kerja dari subuh aja bisa kena mati konyol karena sampah masyarakat mabok sambil nyetir,Tandanya negara gagal ngasih keamanan ya Trus kerjanya orangorang yang bertanggungjawab menjaga ketertiban dan keamanan ngapain ya Siasia pajak naik dapetnya bansos doang Orang kerja dari subuh aja bisa kena mati konyol karena sampah masyarakat mabok sambil nyetir,tandanya negara gagal ngasih keamanan ya trus kerjanya orangorang yang bertanggungjawab menjaga ketertiban dan keamanan ngapain ya siasia pajak naik dapetnya bansos doang orang kerja dari subuh aja bisa kena mati konyol karena sampah masyarakat mabok sambil nyetir
novpickmeup,,1,Pajak naik tmbah kismin,Pajak naik tmbah kismin,pajak naik tmbah kismin
Naizarusama,txtdrimedia,1,@txtdrimedia Ppn 12% pajak kendaraan bermotor naik,Ppn pajak kendaraan bermotor naik,ppn pajak kendaraan bermotor naik
whooam_,txtdrimedia,1,@txtdrimedia gebrakan konoha mah pajak naik gede-gedean wkwk,gebrakan konoha mah pajak naik gedegedean wkwk,gebrakan konoha mah pajak naik gedegedean wkwk
arbluesky,txtdrimedia,1,@txtdrimedia pajak ppn naik 12%,pajak ppn naik,pajak ppn naik
rinimustika18,susipudjiastuti,2,@susipudjiastuti @prabowo Dgn d turunkanx pajak maka daya membeli d pastikan naik,Dgn d turunkanx pajak maka daya membeli d pastikan naik,dgn d turunkanx pajak maka daya membeli d pastikan naik
joyrneyme,,1,pajak naik 12% hahay,pajak naik hahay,pajak naik hahay
rustandiTatang7,susipudjiastuti,1,@susipudjiastuti @prabowo Daya beli udah hancur + pajak naik = ......,Daya beli udah hancur pajak naik,daya beli udah hancur pajak naik
_ErlanggaAcd,,1,Kalo disini mau ditambahkan jadi 6hari gaji tidak ada naik namun pajak ditambah terus sad,Kalo disini mau ditambahkan jadi hari gaji tidak ada naik namun pajak ditambah terus sad,kalo disini mau ditambahkan jadi hari gaji tidak ada naik namun pajak ditambah terus sad
VgwGhe,,1,Kok bs ya vietnam malah nurunin pajak HEBAT gk kebayang makmur rakyatnya.. kl dsni naik trs turun mah ogah.... Yg salah RAKYAT apa PEJABAT nya ini....?,Kok bs ya vietnam malah nurunin pajak HEBAT gk kebayang makmur rakyatnya kl dsni naik trs turun mah ogah Yg salah RAKYAT apa PEJABAT nya ini,kok bs ya vietnam malah nurunin pajak hebat gk kebayang makmur rakyatnya kl dsni naik trs turun mah ogah yg salah rakyat apa pejabat nya ini
BatamWish,bachrum_achmadi,1,@bachrum_achmadi Seperti kalau daya beli masyarakat turun.... Bakal naik lagi tu pajak. Hanya untuk menyehatkan APBN. Yg sakit yg bayak pajak,Seperti kalau daya beli masyarakat turun Bakal naik lagi tu pajak Hanya untuk menyehatkan APBN Yg sakit yang bayak pajak,seperti kalau daya beli masyarakat turun bakal naik lagi tu pajak hanya untuk menyehatkan apbn yg sakit yang bayak pajak
Almabadawi9,txtdrimedia,1,@txtdrimedia -Pajak naik 12% -Pajak kendaraan tambah 2 -Usulan presiden dan konco2 nya kepala daerah di pilih langsung DPRD -Presiden memberi pengampunan pd4400 napi - APBN tekor -Menteri2 pd minta tambah anggaran - TAPERA -,Pajak naik Pajak kendaraan tambah Usulan presiden dan konco nya kepala daerah di pilih langsung DPRD Presiden memberi pengampunan pd napi APBN tekor Menteri pd minta tambah anggaran TAPERA,pajak naik pajak kendaraan tambah usulan presiden dan konco nya kepala daerah di pilih langsung dprd presiden memberi pengampunan pd napi apbn tekor menteri pd minta tambah anggaran tapera
beludrupalgan,,1,Korsel 2025 into the new world dpt pemimpin baru Negaraku 2025 pajak naik dan gebrakan pemerintah nyusahin rakyat coming soon,Korsel into the new world dapat pemimpin baru Negaraku pajak naik dan gebrakan pemerintah nyusahin rakyat coming soon,korsel into the new world dapat pemimpin baru negaraku pajak naik dan gebrakan pemerintah nyusahin rakyat coming soon
april_hamsa,MeliEngku,1,@MeliEngku ((pajak sudah naik)),pajak sudah naik,pajak sudah naik
TaeTaengie,txtdrimedia,1,@txtdrimedia Naik ppn 12% pajak tambahan utk kendaraan bermotor hmm apa lagi ya??,Naik ppn pajak tambahan untuk kendaraan bermotor hmm apa lagi ya,naik ppn pajak tambahan untuk kendaraan bermotor hmm apa lagi ya
oddlymelancholy,txtdrimedia,1,@txtdrimedia kerja 6 hari aja masih sering disuru lembur. hari libur juga kadang masuk pajak naik mulu tapi gaji dibawah umr wkwk biaya sakit lebih gede daripada income nya,kerja hari aja masih sering disuru lembur hari libur juga kadang masuk pajak naik mulu tapi gaji dibawah umr wkwk biaya sakit lebih gede daripada income nya,kerja hari aja masih sering disuru lembur hari libur juga kadang masuk pajak naik mulu tapi gaji dibawah umr wkwk biaya sakit lebih gede daripada income nya
repa_jani,xquitavee,1,@xquitavee @jokowi nahhh ini satu ini ternakan mulyono sibuk ngurusin pdip..jilat trs pantat mulyono gk ngerti apa sembako pajak mahal bakal naik..ini ditanbah pajak mobil..gk waras,nahhh ini satu ini ternakan mulyono sibuk ngurusin pdipjilat trs pantat mulyono gk ngerti apa sembako pajak mahal bakal naikini ditanbah pajak mobilgk waras,nahhh ini satu ini ternakan mulyono sibuk ngurusin pdipjilat trs pantat mulyono gk ngerti apa sembako pajak mahal bakal naikini ditanbah pajak mobilgk waras
yongkylesmana,yongkylesmana,1,@Telkomsel @TelkomIndonesia @erickthohir Diminta remind by DM sudah di remind via posting juga sudah. Terus saya kudu piye? Mosok BUMN ga pernah salah? Cabut aja Min cabut.. pelayanan kayak gini kok diminta dibayar mahal PARAH!!! Pajak naik tagihan naik l,Diminta remind by DM sudah di remind via posting juga sudah Terus saya kudu piye Mosok BUMN ga pernah salah Cabut aja Min cabut pelayanan kayak gini kok diminta dibayar mahal PARAH Pajak naik tagihan naik layanan turun KACAU,diminta remind by dm sudah di remind via posting juga sudah terus saya kudu piye mosok bumn ga pernah salah cabut aja min cabut pelayanan kayak gini kok diminta dibayar mahal parah pajak naik tagihan naik layanan turun kacau
SurabayaTube,txtdrimedia,1,@txtdrimedia Gelombang PHK pajak iuran BPJS serba naik,Gelombang PHK pajak iuran BPJS serba naik,gelombang phk pajak iuran bpjs serba naik
soegiSrahardjo,txtdrimedia,1,@txtdrimedia Tahun depan naik pajak pajak ppn lah pajak opsen kendaraan bermotor lah pajak ini lah pajak itu lah dll,Tahun depan naik pajak pajak ppn lah pajak opsen kendaraan bermotor lah pajak ini lah pajak itu lah dll,tahun depan naik pajak pajak ppn lah pajak opsen kendaraan bermotor lah pajak ini lah pajak itu lah dll
